
Grendel	SUPPORT	23	43.5%	2.4	0.8	3.5	7.5	1.1	225	8.5	152	2.28	1.50	0.26	0.48	76
Grig	JUNGLE	22	40.9%	2.5	1.2	2.9	5.8	4.8	287	12.6	213	1.32	0.43	0.30	0.28	-288
GuGer	SUPPORT	16	50%	2.7	0.7	2.6	6.3	1.4	240	10.0	151	2.85	1.67	0.48	0.51	158
Guilty	ADC	12	75%	6.2	4.3	1.8	6.6	9.1	428	24.8	512	0.77	0.34	0.17	0.12	-24
Guubi	ADC	11	45.5%	2.9	3.9	3.3	5.5	8.9	418	26.8	480	0.72	0.29	0.15	0.12	133
Guubi	MID	5	40%	2.6	4.8	3.8	5	8.3	399	29.5	569	0.81	0.35	0.12	0.12	204
H3	SUPPORT	16	43.8%	1.9	0.3	3	5.6	1.1	221	6.6	115	2.38	1.50	0.31	0.42	-236
H3	ADC	1	0%	1.7	2	3	3	5.5	282	14.3	207	0.75	0.42	0.12	0.33	-1565
H4cker	JUNGLE	37	48.6%	3.6	1.8	2.1	5.6	5.6	325	12.1	214	-	0.49	0.37	0.30	-
HONOR	SUPPORT	17	41.2%	2.7	1	3.5	8.6	1	235	10.6	199	2.23	1.18	0.26	0.28	-58
Hades	SUPPORT	1	100%	9	3	1	6	1.3	320	14.2	295	1.98	0.72	0.58	0.04	1058
Hades	ADC	4	25%	2.8	2.8	3.3	6.5	7.8	380	23.6	464	0.80	0.34	0.26	0.16	-958
Hadess	JUNGLE	9	77.8%	5.2	2.3	2	8.1	5.1	321	12.3	219	1.39	0.42	0.37	0.25	167
Haeri	MID	25	60%	4.5	3.9	2	5.2	8.8	409	24.6	451	1.03	0.42	0.21	0.18	421
Hakuho	SUPPORT	19	42.1%	2.9	0.5	2.1	5.5	1	217	7.4	108	2.72	1.49	0.43	0.46	-139
Hamez	SUPPORT	18	33.3%	3.2	0.6	2.8	8.4	1.2	226	8.3	157	2.40	1.31	0.35	0.41	-171
Hamez	ADC	1	0%	4	3	2	5	5.9	326	9.3	144	0.92	0.34	0.21	0.18	-705
Hana	JUNGLE	17	41.2%	2.9	2.3	2.7	5.6	5.3	319	16.5	294	1.80	0.59	0.51	0.42	-83
Hanabi	TOP	25	72%	4.6	2.4	1.8	6	8.3	389	25.7	463	1.11	0.51	0.19	0.20	59
Hanabii	SUPPORT	2	50%	1.7	1	3.5	5	1.1	220	6.1	115	2.54	1.47	0.29	0.56	130
Hang	ADC	3	33.3%	2.2	1.3	3.3	6	4.7	287	11.0	200	-	0.57	0.17	0.36	-
Hang	SUPPORT	24	41.7%	2.7	0.5	3.5	8.7	1.2	229	7.4	143	-	1.48	0.28	0.47	0
Hani	MID	5	40%	2.6	1.6	2.8	5.8	7.2	330	19.6	350	0.96	0.41	0.27	0.20	-1029
Hani	TOP	18	61.1%	3	1.8	2.8	6.6	6.7	344	18.2	357	0.84	0.46	0.11	0.19	-235
Haninger	ADC	14	42.9%	2.9	3.8	2.9	4.6	8.4	391	29.4	591	1.10	0.49	0.34	0.24	338
Hans sama	ADC	24	45.8%	3.5	2.8	1.9	4	9.7	423	28.2	474	1.00	0.37	0.32	0.11	182
Hans sama	SUPPORT	2	100%	10	2.5	1	7.5	2.3	295	23.6	391	2.75	1.07	0.75	0.20	701
Hantera	SUPPORT	14	42.9%	3.1	0.8	2.8	7.8	1	228	10.2	187	2.40	1.33	0.30	0.41	26
Hard	JUNGLE	18	44.4%	2.8	2.1	2.8	5.8	4.9	301	12.7	235	1.42	0.49	0.40	0.34	124
Hardy	JUNGLE	10	10%	1.7	0.8	4.3	6.3	4.8	280	11.6	186	1.28	0.44	0.30	0.26	-656
Haro	JUNGLE	25	44%	3.7	4.1	2.8	6.2	5.5	335	17.8	302	-	0.61	0.39	0.33	-
Haru	JUNGLE	51	43.1%	2.8	2.1	2.7	5.6	5.6	324	13.6	237	1.74	0.70	0.44	0.41	33
Hasmed	TOP	23	47.8%	2.1	4.5	4	3.9	7.9	396	28.2	514	0.97	0.43	0.18	0.16	132
Hatrixx	MID	30	60%	4	5.2	2.5	4.9	9	427	30.4	606	1.04	0.37	0.23	0.20	442
Hauntzer	TOP	22	40.9%	2	2	2.5	3	8.2	370	24.7	402	1.03	0.48	0.19	0.16	-182
Hauz	MID	6	66.7%	4.7	4.5	2	4.8	8.1	412	28.7	541	1.07	0.45	0.21	0.19	275
Hawk	SUPPORT	6	83.3%	5.8	1.2	1.7	8.5	1.2	248	9.3	184	2.34	1.27	0.36	0.39	216
Hena	ADC	7	42.9%	4.7	3.7	1.7	4.3	9.4	425	30.6	543	1.13	0.41	0.35	0.14	710
Heroic	MID	11	36.4%	3.5	5.6	3.9	8.1	7.6	397	27.5	631	0.90	0.38	0.13	0.14	663
HiRit	TOP	15	86.7%	3.9	4.3	2.3	4.9	8.7	431	28.5	529	1.09	0.48	0.16	0.16	865
Hidan	TOP	6	66.7%	2.4	2.3	3.3	5.5	7.1	357	18.7	359	0.94	0.45	0.14	0.19	-332
Hide	ADC	15	26.7%	2.2	2.5	2.9	3.9	9	390	28.6	429	1.31	0.48	0.39	0.16	-269
Hide	SUPPORT	1	100%	9	1	1	8	2.1	271	19.3	362	2.71	1.16	0.51	0.30	-24
Hidon	JUNGLE	6	33.3%	3.7	3.7	3.5	9.2	4.9	323	11.2	270	1.15	0.36	0.31	0.32	-94
Hieu3	ADC	3	66.7%	3.3	4	3.3	7	8.1	413	23.2	626	1.04	0.39	0.21	0.08	-60
Hinn	ADC	5	40%	2.8	1.2	3.2	7.8	5.2	298	12.4	213	0.90	0.48	0.13	0.38	-1105
Hinn	SUPPORT	12	41.7%	2.4	0.4	3.3	7.5	1.2	229	7.3	126	2.85	1.58	0.51	0.48	-279
Hinu	TOP	12	50%	2.8	2.8	2.4	3.9	7.6	371	22.2	327	0.89	0.43	0.13	0.15	-178
Hjarnaan	SUPPORT	3	66.7%	4.8	3	1.7	5	2.1	315	22.7	435	2.36	0.78	0.60	0.05	223
Hjarnaan	ADC	33	57.6%	4.8	4.4	2.2	6.1	9.3	438	28.3	597	0.98	0.31	0.24	0.05	466
Hoglet	JUNGLE	16	31.3%	2.5	2.4	2.8	4.6	4.7	294	15.6	238	1.81	0.77	0.48	0.41	5
Hoit	SUPPORT	13	38.5%	2.7	0.5	2.2	5.4	1.1	225	9.2	159	2.80	1.62	0.48	0.49	34
Holder	TOP	19	42.1%	2.8	2.3	3.3	6.8	6.6	337	21.0	364	-	0.41	0.18	0.12	-
Hollow	ADC	9	55.6%	4.6	3.7	1.7	4	9.2	416	26.7	470	1.29	0.34	0.47	0.14	-385
Holo	JUNGLE	19	36.8%	2.7	1.7	2.6	5.3	4.6	287	12.2	193	1.80	0.62	0.50	0.41	-297
Holyphoenix	ADC	14	78.6%	8.1	4.4	1.4	6.6	9	431	28.0	531	1.08	0.35	0.27	0.14	373
Holyphoenix	SUPPORT	1	100%	3.3	3	3	7	1	289	18.2	367	1.88	0.69	0.47	0.11	-96
Homeless	JUNGLE	2	0%	1.7	3	3.5	3	4.5	307	17.3	241	0.89	0.27	0.16	0.24	144
Homi	SUPPORT	18	33.3%	4	0.6	2.2	8.2	1.1	225	9.7	167	2.64	1.60	0.38	0.50	118
Honey	ADC	14	28.6%	3	1.9	2	4.1	10.1	414	30.5	529	1.23	0.43	0.39	0.13	1
Hope	ADC	52	57.7%	6.7	4.6	1.6	5.8	9.3	440	28.3	488	-	0.40	0.43	0.15	0
Hope	JUNGLE	14	28.6%	1.7	2.3	5.4	6.9	4.5	296	13.6	244	1.30	0.49	0.31	0.40	-685
Hope	TOP	3	33.3%	1.4	0.7	3.7	4.3	6.9	325	22.2	296	0.78	0.49	0.16	0.19	-408
Hoya	TOP	7	0%	1	1.6	3	1.3	7.3	321	22.8	319	0.88	0.49	0.10	0.19	-611
Huhi	SUPPORT	22	45.5%	2.7	0.9	2.9	7	1	232	9.2	157	2.54	1.56	0.35	0.49	188
Humanoid	MID	26	53.8%	2.6	3.2	3.3	5.5	8.6	402	26.5	490	1.03	0.47	0.21	0.16	-167
HungryPanda	SUPPORT	6	50%	3	0.7	3.3	9.2	1.1	236	6.4	127	2.33	1.37	0.31	0.53	154
Huni	TOP	20	45%	2	1.4	2.8	4.1	7.8	365	23.7	391	0.91	0.32	0.19	0.15	-129
Husky Rider	ADC	11	36.4%	3.2	3.3	3	6.3	7.8	376	24.4	457	0.92	0.39	0.19	0.15	50
HustlinBeasT	SUPPORT	25	72%	3.9	1	2.9	10.2	1.2	251	8.3	162	2.67	1.36	0.43	0.45	393
HyBrid	ADC	34	44.1%	4	5	2.1	3.4	10.1	452	33.2	628	1.23	0.35	0.45	0.09	-208
Hybrid	ADC	3	33.3%	1.7	3	4.3	4.3	8.2	379	22.5	411	0.99	0.38	0.26	0.07	-537
Hylissang	TOP	1	0%	1.1	3	9	7	5.7	326	11.0	338	0.62	0.33	0.05	0.02	-805
Hylissang	ADC	5	80%	2.4	0.6	2.8	6.2	7.3	361	12.3	226	0.71	0.28	0.12	0.14	-1247
Hylissang	SUPPORT	19	78.9%	3.5	1.1	2.9	9.4	1	252	8.3	156	2.38	1.34	0.26	0.43	174
Hyoga	JUNGLE	6	83.3%	5.1	1.5	2	8.7	5.5	330	10.7	227	2.08	0.96	0.39	0.40	-807
IDK	SUPPORT	14	42.9%	3.3	0.8	2.4	7	1	233	11.5	163	2.40	1.35	0.33	0.38	-87
Ian	MID	13	15.4%	2.5	2.2	2.4	3.8	8.4	369	27.5	422	1.02	0.55	0.21	0.25	-375
IceBox	TOP	14	14.3%	1.1	1.2	3.7	3	8.1	372	21.6	351	0.98	0.44	0.15	0.16	-311
IceBreaker	TOP	6	50%	3.6	4.7	3.7	8.5	8.2	438	29.9	597	1.14	0.46	0.16	0.13	1629
IgNar	ADC	1	100%	10	3	1	7	5.9	351	13.4	249	0.56	0.21	0.05	0.11	-241
IgNar	SUPPORT	30	53.3%	4.3	0.6	1.9	7.6	1.1	225	8.4	146	2.84	1.65	0.43	0.48	-153
Ikssu	TOP	43	39.5%	2.2	2	3.2	4.9	6.8	335	23.1	419	0.90	0.47	0.15	0.15	-367
Impact	TOP	18	38.9%	2.8	1.9	1.9	3.4	7.2	352	25.7	418	0.90	0.45	0.14	0.13	-90
Innaxe	ADC	27	66.7%	6.8	3.8	1.4	6	8.8	420	25.0	515	1.23	0.38	0.37	0.11	-338
Inori	JUNGLE	22	77.3%	4.1	3.3	3.1	9.5	4.7	329	13.6	292	1.39	0.46	0.25	0.31	-59
Inoue	ADC	5	0%	1.5	1.8	3.4	3.2	8.3	352	26.3	412	0.78	0.37	0.16	0.19	-865
Insanity	MID	18	38.9%	2.7	2.7	2.8	4.9	7.2	347	29.7	459	1.06	0.55	0.11	0.23	-158
Inspired	JUNGLE	26	50%	3.1	1.5	2.3	5.8	4.8	300	12.6	206	1.65	0.65	0.36	0.32	-45
Invoker	SUPPORT	5	20%	1.1	0.6	4.8	4.8	1.2	211	8.1	106	1.95	1.13	0.31	0.38	-464
Irove	SUPPORT	42	31%	2	0.4	2.8	5.2	1.1	210	7.7	112	2.59	1.85	0.36	0.58	-102
Irove	ADC	2	0%	3	0	1	3	6.3	292	7.8	123	0.82	0.35	0.14	0.19	-865
Isles	ADC	1	100%	15	2	1	13	6.1	369	13.6	351	1.07	0.60	0.09	0.30	915
Isles	SUPPORT	24	83.3%	7.4	1.2	1.5	10.2	0.9	260	11.1	230	2.42	1.47	0.28	0.45	205
ItsCortez	JUNGLE	15	26.7%	2.9	2.2	3.5	8	4.9	303	12.4	273	1.36	0.34	0.39	0.32	-258
Jaacoolb	SUPPORT	2	50%	1.8	1	4	6	1.3	226	7.9	126	2.51	1.39	0.30	0.50	-344
JackPoT	TOP	6	83.3%	2.1	4.3	3.3	2.7	7.5	394	25.8	499	0.84	0.43	0.13	0.17	-393
JackeyLove	ADC	2	100%	2.7	3.5	5.5	11.5	8.6	446	23.2	561	-	0.32	0.45	0.18	0
Jaguar	ADC	18	61.1%	3.8	3.7	2.2	4.5	9.3	429	26.1	450	1.32	0.52	0.36	0.24	106
JamesPeke	ADC	1	0%	2	1	3	5	0.6	228	12.9	340	1.24	0.68	0.09	0.26	-1820
Jankos	JUNGLE	27	74.1%	4.9	4.6	2.7	8.4	5.2	353	15.4	354	1.77	0.61	0.43	0.32	372
Japone	ADC	2	100%	19	1.5	0.5	8	6	349	6.8	112	0.91	0.51	0.16	0.41	890
Japone	SUPPORT	13	53.8%	4	0.3	2.5	9.8	1.4	242	6.7	121	2.76	1.50	0.41	0.43	363
Jauny	TOP	14	28.6%	2.2	1.9	2.3	3.1	7.6	349	18.9	338	0.96	0.50	0.13	0.22	-27
Javaaa	ADC	29	72.4%	5	3.9	1.9	5.7	8.8	411	26.1	537	1.09	0.44	0.29	0.15	-56
JayJ	SUPPORT	17	41.2%	3	0.8	2.5	6.7	1	224	8.1	141	2.56	1.47	0.31	0.47	-59
JayJ	ADC	1	0%	1	1	5	4	6.9	309	14.0	218	1.12	0.62	0.24	0.35	-277
Jejky	JUNGLE	31	80.6%	4.9	4.6	2.6	8.5	5.8	373	17.5	381	1.63	0.49	0.39	0.29	843
Jekyll	SUPPORT	4	25%	1.7	1	3.5	5	1	216	8.0	133	2.16	1.10	0.35	0.28	-180
Jellou	JUNGLE	17	29.4%	1.9	2.1	4.2	6.1	4.6	293	13.6	270	1.67	0.78	0.33	0.34	-144
Jelly	SUPPORT	51	56.9%	3.5	0.8	2.4	7.5	0.9	229	8.5	151	2.42	1.53	0.29	0.49	-64
Jelly	ADC	3	33.3%	2.4	1.3	3	6	5	301	11.5	181	0.76	0.33	0.14	0.23	-1362
Jenax	MID	18	22.2%	1.7	1.9	2.9	3.1	8.3	371	26.6	428	1.03	0.41	0.23	0.16	-264
Jenkins	TOP	21	38.1%	2.4	2.4	2.9	4.6	7.7	382	25.9	492	1.10	0.48	0.17	0.19	15
Jensen	MID	18	38.9%	4.4	2.5	1.5	4.1	9	390	29.7	495	0.82	0.38	0.16	0.18	13
Jesiz	SUPPORT	22	45.5%	3.7	1	2	6.6	1.1	232	10.6	191	2.47	1.37	0.33	0.34	21
Jeskla	ADC	29	58.6%	3.4	3.5	2.3	4.4	9.3	423	29.1	576	0.97	0.48	0.17	0.20	246
Jester	MID	14	14.3%	1.9	2.5	3.2	3.5	8.2	365	26.8	404	0.99	0.52	0.14	0.24	-278
JestkuiMax	SUPPORT	12	41.7%	2.3	1.1	3.7	7.4	0.9	224	8.6	168	2.16	1.32	0.23	0.38	-148
JestkuiMax	ADC	2	100%	-	3	0	6	5.3	336	7.2	151	0.72	0.33	0.13	0.15	98
Jeyrus	SUPPORT	1	0%	2	2	4	6	1.3	268	22.7	400	2.12	0.77	0.48	0.19	1243
Jeyrus	ADC	7	0%	1	1	3.6	2.6	8.3	336	23.2	340	0.92	0.42	0.19	0.17	-1095
Jezu	ADC	18	61.1%	4.7	4	2.2	6.2	8.7	420	27.7	552	1.09	0.37	0.23	0.12	284
Jiejie	JUNGLE	22	59.1%	4.5	3.5	2.7	8.6	4.9	335	15.8	283	-	0.72	0.39	0.34	-
Jiin	MID	9	33.3%	1.9	2.9	3.2	3.2	7.3	346	25.7	454	1.07	0.51	0.19	0.21	-143
Jiizuke	MID	27	55.6%	2.8	3.2	2.7	4.4	8.9	408	26.6	498	0.92	0.44	0.14	0.19	94
JimieN	MID	15	46.7%	3	2.7	2.3	4.1	7.9	371	24.0	378	1.02	0.42	0.19	0.17	-470
Jinoo	TOP	10	60%	4	2.1	2.1	6.4	7.4	364	25.2	399	-	0.55	0.31	0.28	-
Jirall	TOP	14	71.4%	4.6	2.1	1.6	5.1	7.6	379	17.0	307	1.06	0.38	0.16	0.19	-18
Jisu	TOP	14	78.6%	2.8	3.4	2.9	4.9	8	398	25.8	508	1.07	0.42	0.22	0.16	93
Jiumeng	ADC	37	51.4%	4.2	4.6	2.6	6.4	8.7	429	28.1	533	-	0.39	0.36	0.19	0
Jiumeng	SUPPORT	1	0%	1.8	2	5	7	2.4	301	34.0	630	-	1.09	0.78	0.28	-
JoJo	SUPPORT	5	40%	2.1	1.4	4.4	8	0.8	228	8.4	159	2.33	1.59	0.19	0.60	65
Jockster	SUPPORT	2	50%	1.4	1	6.5	8	0.9	223	6.8	136	2.32	1.79	0.22	0.74	35
Johnsun	ADC	20	45%	4.1	2.9	1.6	3.7	9.5	410	27.3	467	1.42	0.43	0.38	0.16	-231
Joker	SUPPORT	7	14.3%	1.4	0.3	3.3	4.3	1.1	211	6.9	106	2.65	1.86	0.36	0.53	-7
Joo	SUPPORT	22	72.7%	5.2	1	2.1	10.2	1	244	6.7	136	2.65	1.55	0.42	0.51	241
Joo	ADC	3	33.3%	2.5	0.7	2	4.3	6.2	307	9.3	141	0.73	0.43	0.06	0.23	-346
Jorx	JUNGLE	18	38.9%	1.9	1.6	3.7	5.7	4.5	282	10.7	188	1.40	0.49	0.40	0.41	-310
Josedeodo	JUNGLE	14	71.4%	7.4	2.7	1.2	6.2	5.2	317	13.1	232	2.01	0.65	0.57	0.38	416
Juhan	JUNGLE	2	0%	0.9	0.5	5	4	5.3	296	19.2	234	1.13	0.49	0.19	0.23	126
JunJia	JUNGLE	24	58.3%	3.2	1.7	3	7.7	4.5	299	13.4	222	-	0.50	0.41	0.39	-
Juuzou	TOP	15	66.7%	4.1	3.2	2.1	5.2	8.1	391	22.3	393	0.96	0.45	0.17	0.17	-17
Juzinho	SUPPORT	1	0%	3	4	2	2	1.2	313	40.0	540	2.60	0.83	0.80	0.24	-14
Jzr	JUNGLE	4	0%	1.2	1.3	2.3	1.5	4.7	283	11.9	128	-	0.70	0.32	0.41	-
K2	ADC	24	50%	3.4	3.9	2.5	4.8	9.7	435	33.6	625	1.27	0.59	0.32	0.27	265
KEITH	SUPPORT	18	38.9%	1.5	0.7	3.8	5.1	0.9	213	5.3	92	2.46	1.41	0.32	0.48	-176
KMŚ	SUPPORT	13	23.1%	2.1	0.8	3.3	6.2	1	214	11.3	190	2.47	1.43	0.33	0.48	-150
KMŚ	ADC	1	0%	4	1	2	7	5.7	303	9.8	181	1.18	0.42	0.24	0.39	-122
KRESHTDOO	ADC	14	14.3%	2.5	2.6	2.6	4	8.8	396	29.9	476	1.33	0.58	0.28	0.27	-640
KaKAO	JUNGLE	10	70%	3.9	2.9	2.2	5.7	5.9	340	15.3	273	1.83	0.62	0.52	0.23	266
Kabuu	JUNGLE	1	0%	1	0	5	5	5.4	286	9.3	129	1.32	0.32	0.32	0.40	-1018
Kackos	TOP	18	38.9%	2.8	2.4	2.3	4	7.9	381	24.2	426	0.92	0.49	0.11	0.17	-39
Kai	JUNGLE	4	25%	1.1	0.8	4.5	4.3	4.6	280	11.7	190	-	0.88	0.23	0.55	-
Kaiba	JUNGLE	16	37.5%	3.4	4.4	3.8	8.4	4.8	326	16.8	368	1.36	0.60	0.24	0.29	201
Kaigu	TOP	7	14.3%	1.8	1.9	3.9	5.1	7.3	338	19.8	358	0.90	0.45	0.10	0.16	-212
Kaiser	ADC	1	100%	-	1	0	12	6.8	362	6.9	141	1.34	0.42	0.33	0.31	-9
Kaiser	SUPPORT	25	52%	3.3	0.9	2.9	8.6	1.1	236	7.8	144	2.79	1.73	0.41	0.55	-41
Kaiwing	ADC	4	75%	10.5	1.5	1	9	6.8	358	9.0	214	0.70	0.38	0.06	0.11	350
Kaiwing	SUPPORT	21	71.4%	6	0.5	1.4	8.1	1.2	234	7.8	132	2.86	1.82	0.47	0.49	75
Kami	ADC	18	38.9%	2.8	1.9	2.2	4.3	8.8	385	25.4	464	1.07	0.39	0.28	0.12	-272
Kamil	JUNGLE	17	47.1%	3.6	3	3.2	8.4	5.3	328	14.9	315	1.34	0.38	0.34	0.32	120
Kanavi	JUNGLE	46	69.6%	5.4	4	2	6.9	5.9	363	17.8	340	-	0.48	0.49	0.21	-
Kanna	JUNGLE	2	0%	1.2	1	3	2.5	6.1	305	25.3	324	1.52	0.59	0.25	0.20	-136
Kaori	SUPPORT	2	100%	9.3	4	1.5	10	3.7	319	17.4	412	1.88	0.53	0.59	0.16	264
Kaori	ADC	13	46.2%	5.8	5.2	2	6.4	9.3	435	31.7	596	1.01	0.36	0.24	0.15	-295
Karim kt	JUNGLE	18	55.6%	2.3	3	4.7	7.7	4.5	311	14.9	313	1.45	0.64	0.27	0.38	-200
Karsa	JUNGLE	42	57.1%	3.4	2.6	3	7.6	5.2	330	13.5	267	-	0.75	0.39	0.39	-
Kashtelan	MID	6	16.7%	2.1	4	4.5	5.7	8.7	414	32.2	721	0.92	0.39	0.18	0.12	305
Katare	TOP	14	42.9%	2.1	2.1	3.1	4.5	6.5	334	21.7	390	1.02	0.50	0.11	0.21	-258
Kati	MID	40	62.5%	3.4	3.1	2.5	5.4	8.6	403	25.3	491	1.03	0.37	0.24	0.15	-55
Katsurii	SUPPORT	2	0%	2.5	1.5	4	8.5	1.7	251	19.7	425	3.02	1.05	0.70	0.19	-156
Katsurii	ADC	27	77.8%	5.6	4.1	1.8	6.1	9	434	24.9	496	1.08	0.43	0.28	0.12	151
Kaxe	MID	18	33.3%	1.5	2.1	3.8	3.8	6.8	321	20.6	327	0.89	0.47	0.11	0.28	-533
Kaze	TOP	1	0%	0.8	0	5	4	6.8	302	16.6	253	0.98	0.41	0.20	0.12	-388
Kazewa	TOP	13	15.4%	1.6	1.6	3.1	3.3	7.2	337	20.9	321	0.85	0.39	0.13	0.10	-641
KeY	SUPPORT	15	60%	4.1	0.9	2.4	8.9	1.1	234	7.3	132	2.79	1.62	0.40	0.52	80
Keduii	ADC	12	41.7%	3	3.4	2.9	5.4	8.8	406	28.7	528	1.15	0.39	0.27	0.15	39
Keine	MID	18	22.2%	2.2	1.7	2.3	3.4	8.4	354	26.2	434	1.18	0.61	0.23	0.31	-90
Kektz	TOP	6	16.7%	1.4	3	6	5.5	6.7	349	21.8	511	0.95	0.49	0.15	0.16	508
Kellin	SUPPORT	17	70.6%	5.4	0.3	1.5	7.6	0.9	227	5.4	90	2.26	1.59	0.25	0.49	33
KenRuto	TOP	17	41.2%	2.7	3	2.6	4.1	7.8	372	28.2	479	1.01	0.38	0.21	0.10	192
Keorb	MID	2	50%	12	2	0.5	4	8	373	28.1	451	1.00	0.49	0.11	0.19	-54
Keria	ADC	2	100%	23	0.5	0.5	11	6	330	9.6	208	0.87	0.38	0.13	0.30	-234
Keria	SUPPORT	50	66%	4.4	0.7	2.1	8.7	1.1	241	8.6	170	2.73	1.69	0.44	0.61	193
Kesav	ADC	2	50%	3.2	3.5	2.5	4.5	8.4	383	19.6	380	0.92	0.36	0.14	0.09	194
Keysie	MID	14	28.6%	1.8	3.6	4.1	3.5	7.7	370	28.1	496	1.20	0.48	0.26	0.25	-64
Khalis	TOP	2	0%	1.5	2	3	2.5	8.2	361	22.3	374	0.81	0.31	0.28	0.15	-1406
Khan	TOP	13	53.8%	2.8	3.5	3.1	5	7.2	386	23.7	434	-	0.52	0.24	0.24	-
Khantos	ADC	18	66.7%	4.9	6.1	2.3	5.2	8.9	451	27.7	593	1.02	0.36	0.26	0.14	332
Khema	JUNGLE	14	21.4%	2.1	2.1	3.9	6.1	4.6	298	12.7	210	1.19	0.42	0.27	0.30	-288
Kiaya	TOP	24	83.3%	4.5	3.4	2.3	6.8	7.7	400	20.0	453	1.03	0.51	0.14	0.24	609
Kiddo	SUPPORT	1	100%	-	0	0	7	0.9	219	8.6	128	2.24	1.05	0.32	0.16	-339
Kiin	TOP	57	54.4%	3.2	2.9	2.5	5.1	8.4	397	28.3	495	1.18	0.55	0.22	0.24	443
Kikis	JUNGLE	22	45.5%	2.5	1.8	3	5.8	4.9	300	14.7	252	1.60	0.47	0.40	0.28	25
Kindless	ADC	4	50%	3.1	4	3	5.3	9.6	417	33.6	628	1.76	0.51	0.36	0.22	237
Kino	SUPPORT	21	42.9%	2.8	0.5	3.1	8.3	1	224	7.2	142	2.43	1.51	0.28	0.51	-192
Kinzu	ADC	12	41.7%	3.8	3.8	2.3	5.2	8.5	404	26.1	528	1.34	0.51	0.21	0.19	-354
Kinzu	SUPPORT	2	100%	13	3.5	1	9.5	1.8	310	21.1	451	2.37	1.14	0.62	0.24	462
Kira	MID	14	50%	2	2.8	4	5.1	7.5	368	25.9	509	1.45	0.53	0.29	0.26	-321
Kireas	JUNGLE	15	40%	3.3	2.7	2.9	6.9	4.9	306	13.7	263	1.60	0.47	0.46	0.37	-12
Kirei	JUNGLE	18	61.1%	5.1	3.6	2.2	7.6	5.1	331	15.8	317	1.73	0.65	0.44	0.33	180
Kirin	SUPPORT	19	36.8%	1.5	0.8	4.8	6.2	1	217	9.9	157	2.47	1.26	0.42	0.35	-515
Kituruken	JUNGLE	11	72.7%	3.4	3.7	2.9	6.1	4.9	324	12.3	256	1.43	0.57	0.30	0.32	151
Klaus	ADC	15	73.3%	4.8	4.5	2.2	6.1	8.8	424	27.6	603	1.25	0.42	0.35	0.18	-162
Klydex	ADC	3	0%	1.3	3.3	6	4.7	7.8	370	22.1	565	0.62	0.19	0.20	0.00	-646
Klydex	SUPPORT	1	0%	2	0	2	4	1.2	223	24.5	491	2.12	0.74	0.62	0.03	91
Knight	MID	42	57.1%	5	4.8	2.2	6.1	8.5	419	31.0	624	-	0.34	0.21	0.15	-
Koala	ADC	1	100%	15	2	1	13	5.7	365	14.9	282	0.92	0.46	0.11	0.46	196
Koala	SUPPORT	20	85%	7.2	0.6	1.4	9.5	1.1	247	8.1	158	2.66	1.67	0.32	0.51	99
Kobbe	ADC	28	50%	4.4	2.8	1.7	4.9	9.6	418	27.5	484	1.13	0.35	0.33	0.13	351
Kocourek	JUNGLE	24	54.2%	2.6	2	3.2	6.3	4.9	305	13.3	258	1.47	0.50	0.39	0.33	-272
Koldo	JUNGLE	30	60%	4.2	2.3	2.5	8.3	4.8	307	14.5	287	1.56	0.69	0.30	0.42	-115
Konektiv	TOP	18	44.4%	3.9	2.1	1.9	5.4	7.3	352	20.2	368	0.91	0.41	0.16	0.13	-233
Kongyue	JUNGLE	23	69.6%	5.3	2.8	1.7	6.3	5.7	342	13.2	249	1.65	0.59	0.40	0.46	501
KoreaCK	SUPPORT	27	77.8%	6.1	0.6	1.7	10	1	243	9.4	185	2.33	1.24	0.30	0.29	152
KoreaCK	ADC	2	0%	2	2.5	4.5	6.5	6.2	316	7.9	170	0.80	0.38	0.11	0.08	-480
Korpse	SUPPORT	9	22.2%	1.9	0.7	3.3	5.8	1	219	9.1	152	2.43	1.36	0.38	0.34	86
Korpse	ADC	1	0%	1.4	1	5	6	4.3	260	14.1	275	0.96	0.50	0.11	0.21	-616
Korts	ADC	16	37.5%	3.7	4.3	3.2	7.4	8.3	412	28.7	613	1.28	0.49	0.23	0.18	-139
Koudys	ADC	14	7.1%	2	3.7	3.9	4.1	7.9	383	28.8	465	0.83	0.31	0.19	0.08	-200
Koughi	JUNGLE	14	14.3%	2.1	2.2	3.1	4.3	4.8	296	9.5	147	1.37	0.48	0.34	0.32	-276
Kpop	SUPPORT	14	14.3%	1.9	1	4	6.5	0.9	218	11.3	182	1.92	1.14	0.26	0.43	-285
Kramer	ADC	29	34.5%	3.5	4.3	2.7	4.9	9.8	443	30.1	567	-	0.44	0.50	0.13	0
Kramer	SUPPORT	6	100%	8	5.5	2.2	11.8	2.7	374	26.9	555	-	1.14	0.98	0.19	-
Krastyel	MID	15	26.7%	3.2	4.1	2.6	4.3	7.8	379	23.8	427	1.31	0.60	0.23	0.33	-91
Kreox	JUNGLE	14	50%	2.8	2.6	3.1	6.1	5.6	336	18.2	365	1.56	0.56	0.35	0.36	-200
Krepo	SUPPORT	1	100%	9	1	1	8	0.8	237	8.3	139	2.36	1.44	0.19	0.33	-406
